,date,time,Object id,Class_type,Class-likelihood,X,Y
393,27-04-2023,120950,10199,Person,0.3199999928474426,227,442
394,27-04-2023,120950,10221,Person,0.18000000715255737,600,397
395,27-04-2023,120950,10223,Person,0.9700000286102295,274,98
396,27-04-2023,120950,10229,Person,0.8100000023841858,699,284
397,27-04-2023,120950,2,Person,0.9599999785423279,251,387
398,27-04-2023,120950,9924,Person,0.3799999952316284,120,381
399,27-04-2023,120950,10199,Person,0.2199999988079071,228,442
400,27-04-2023,120950,10221,Person,0.18000000715255737,600,397
401,27-04-2023,120950,10223,Person,0.9800000190734863,290,97
402,27-04-2023,120950,10229,Person,0.8100000023841858,699,284
403,27-04-2023,120950,2,Person,0.9599999785423279,251,387
404,27-04-2023,120950,9924,Person,0.4300000071525574,119,381
405,27-04-2023,120950,10199,Person,0.25999999046325684,227,442
406,27-04-2023,120950,10221,Person,0.18000000715255737,600,397
407,27-04-2023,120950,10223,Person,0.9800000190734863,295,97
408,27-04-2023,120950,10229,Person,0.8199999928474426,699,283
409,27-04-2023,120951,2,Person,0.9599999785423279,251,387
410,27-04-2023,120951,9924,Person,0.44999998807907104,119,381
411,27-04-2023,120951,10199,Person,0.20999999344348907,227,441
412,27-04-2023,120951,10223,Person,0.9800000190734863,285,97
413,27-04-2023,120951,10229,Person,0.8100000023841858,698,284
414,27-04-2023,120951,2,Person,0.949999988079071,251,387
415,27-04-2023,120951,9924,Person,0.4699999988079071,120,381
416,27-04-2023,120951,10199,Person,0.20000000298023224,227,442
417,27-04-2023,120951,10223,Person,0.9800000190734863,268,96
418,27-04-2023,120951,10229,Person,0.8199999928474426,698,284
419,27-04-2023,120952,2,Person,0.9599999785423279,252,387
420,27-04-2023,120952,9924,Person,0.5099999904632568,120,382
421,27-04-2023,120952,10199,Person,0.2199999988079071,227,441
422,27-04-2023,120952,10223,Person,0.9900000095367432,250,96
423,27-04-2023,120952,10229,Person,0.8500000238418579,698,283
424,27-04-2023,120952,2,Person,0.9599999785423279,252,387
425,27-04-2023,120952,9924,Person,0.5600000023841858,121,382
426,27-04-2023,120952,10199,Person,0.28999999165534973,226,442
427,27-04-2023,120952,10223,Person,0.9300000071525574,224,92
428,27-04-2023,120952,10229,Person,0.8199999928474426,698,284
429,27-04-2023,120953,2,Person,0.949999988079071,252,387
430,27-04-2023,120953,9924,Person,0.5699999928474426,121,382
431,27-04-2023,120953,10199,Person,0.36000001430511475,228,442
432,27-04-2023,120953,10223,Person,0.8999999761581421,201,92
433,27-04-2023,120953,10229,Person,0.8399999737739563,699,284
434,27-04-2023,120953,10233,Person,0.8299999833106995,639,89
435,27-04-2023,120953,10234,Person,0.27000001072883606,155,62
436,27-04-2023,120953,2,Person,0.949999988079071,251,387
437,27-04-2023,120953,9924,Person,0.5400000214576721,121,383
438,27-04-2023,120953,10199,Person,0.25999999046325684,227,442
439,27-04-2023,120953,10223,Person,0.9100000262260437,182,92
440,27-04-2023,120953,10229,Person,0.7599999904632568,699,284
441,27-04-2023,120953,10233,Person,0.8100000023841858,643,93
442,27-04-2023,120953,10234,Person,0.30000001192092896,155,62
443,27-04-2023,120953,10235,Person,0.18000000715255737,599,397
444,27-04-2023,120954,2,Person,0.9599999785423279,251,387
445,27-04-2023,120954,9924,Person,0.5600000023841858,121,382
446,27-04-2023,120954,10199,Person,0.27000001072883606,227,442
447,27-04-2023,120954,10223,Person,0.9399999976158142,161,90
448,27-04-2023,120954,10229,Person,0.8399999737739563,699,284
449,27-04-2023,120954,10233,Person,0.6800000071525574,652,92
